Timestamp,Username,VideoID,Comment,Date,VideoId,VideoUrl
2020-07-09T23:25:38Z,@MatematicasprofeAlex,rd2jKGQJucE,Es de universidad,2020-07-09T23:25:38Z,rd2jKGQJucE,https://www.youtube.com/watch?v=rd2jKGQJucE
2020-06-12T18:09:14Z,@boulevah5225,rd2jKGQJucE,Buen video. ❤,2020-06-12T18:09:14Z,rd2jKGQJucE,https://www.youtube.com/watch?v=rd2jKGQJucE
2020-06-06T18:07:03Z,@kaiserbach1231,rd2jKGQJucE,"jajajajaja  Tome Calculo 1 y 2 en la uni y pense que nunca lo usaría. Ya no me acuerdo.  Ahora que termine la maestría tengo que hacer un algoritmo para el eyetracker para calcular la velocidad de la posición ocular de mis datos.

Es muy divertido que cuando entre a psicología nunca pensé que usaría  las mates tanto. Asi si da gusto aprenderlas.
Buen tutorial.",2020-06-06T18:07:03Z,rd2jKGQJucE,https://www.youtube.com/watch?v=rd2jKGQJucE
2020-05-31T21:53:04Z,@danilobenitez243,rd2jKGQJucE,"Pedazo de intro, chaval",2020-05-31T21:53:14Z,rd2jKGQJucE,https://www.youtube.com/watch?v=rd2jKGQJucE
2020-05-31T12:07:27Z,@jearyihp1458,rd2jKGQJucE,Minuto 6; por qué Y^2 no es una derivada si usted dijo que también se puede representar con exponente 2,2020-05-31T12:07:27Z,rd2jKGQJucE,https://www.youtube.com/watch?v=rd2jKGQJucE
2020-05-31T14:55:33Z,@MatematicasprofeAlex,rd2jKGQJucE,"No, me refiero es a los términos que están antes del igual no hay ninguna expresión con derivada o símbolo de derivada.",2020-05-31T14:55:33Z,rd2jKGQJucE,https://www.youtube.com/watch?v=rd2jKGQJucE
2020-05-25T15:10:58Z,@joseprado7738,rd2jKGQJucE,5y-3y=y^2 porque no es diferencial  porque ? muy buen video profe,2020-05-25T15:10:58Z,rd2jKGQJucE,https://www.youtube.com/watch?v=rd2jKGQJucE
2020-05-22T22:28:22Z,@dragangrbic5104,rd2jKGQJucE,"Gracias por los nuevos clips y explicaciones detalladas, saludos desde Serbia",2020-05-22T22:28:22Z,rd2jKGQJucE,https://www.youtube.com/watch?v=rd2jKGQJucE
2020-05-22T21:03:44Z,@jordymaldonado3423,rd2jKGQJucE,"Hola Profe voy a estudiar todos sus temas de Cálculo, para ello queria preguntarle si voy como esta el orden de sus videos por ejemplo: Intervalos/inecuaciones, funciones, sucesiones, limites, derivadas, Integrales, Ecuaciones diferenciales, Sumatoria , esta bien que vaya por ese orden para ir entendiendo todo?????
Espero su respuesta, muy agradecido por todo el material que tiene, se lo aseguro que si  escuelas, colegios y universidad enseñaran como usted no tendríamos problemas.",2020-05-22T21:04:17Z,rd2jKGQJucE,https://www.youtube.com/watch?v=rd2jKGQJucE
2020-05-23T01:06:16Z,@MatematicasprofeAlex,rd2jKGQJucE,Asi Así como llevas el orden esta bien.,2020-05-23T01:06:16Z,rd2jKGQJucE,https://www.youtube.com/watch?v=rd2jKGQJucE
2020-05-18T03:00:16Z,@brandojeanpiercalderonpuen3850,rd2jKGQJucE,Gracias.,2020-05-18T03:00:16Z,rd2jKGQJucE,https://www.youtube.com/watch?v=rd2jKGQJucE
2020-05-12T03:57:13Z,@guillermobaez9925,rd2jKGQJucE,"Muchas gracias profe, sus clases siempre me sacan de dudas",2020-05-12T03:57:13Z,rd2jKGQJucE,https://www.youtube.com/watch?v=rd2jKGQJucE
2020-05-11T04:20:42Z,@felipeurregorivera4932,rd2jKGQJucE,El mejor video de mates que he visto,2020-05-11T04:20:42Z,rd2jKGQJucE,https://www.youtube.com/watch?v=rd2jKGQJucE
2020-05-08T03:28:34Z,@carlospazp,rd2jKGQJucE,que crack !!!,2020-05-08T03:28:34Z,rd2jKGQJucE,https://www.youtube.com/watch?v=rd2jKGQJucE
2020-05-06T02:44:34Z,@66desmond,rd2jKGQJucE,"Excelente explicación,  mil gracias.",2020-05-06T02:44:34Z,rd2jKGQJucE,https://www.youtube.com/watch?v=rd2jKGQJucE
2020-05-05T04:52:33Z,@mariadelpilarsaavedra2077,rd2jKGQJucE,7,2020-05-05T04:52:33Z,rd2jKGQJucE,https://www.youtube.com/watch?v=rd2jKGQJucE
2020-05-05T04:52:47Z,@mariadelpilarsaavedra2077,rd2jKGQJucE,Cuarentena goo,2020-05-05T04:52:47Z,rd2jKGQJucE,https://www.youtube.com/watch?v=rd2jKGQJucE
2020-05-04T23:25:46Z,@stratorardo,rd2jKGQJucE,"Profe, ya le había escrito antes, pero lo vuelvo a hacer. Felicitaciones, ya que es bastante comprensible la forma en que plantea los contenidos. Me ha sido de gran ayuda en mi formación como futuro Ingeniero en Automatización y control industrial. 
Atte. Gerardo Contreras, Profesor de educación básica. (Chile)",2020-05-04T23:25:46Z,rd2jKGQJucE,https://www.youtube.com/watch?v=rd2jKGQJucE
2020-04-19T14:41:49Z,@hugobayona4227,rd2jKGQJucE,Excelente como en todos sus vídeos,2020-04-19T14:41:49Z,rd2jKGQJucE,https://www.youtube.com/watch?v=rd2jKGQJucE
2020-04-13T21:14:11Z,@edgarholguin494,rd2jKGQJucE,"Mediante una ecuación diferencial, podemos probar ............. y ................ experimentos. *
2 puntos
a) teorías - sustentar
b) modelos - teorías
c) sistemas - sustentar
d) sustentos - mejorar",2020-04-13T21:14:11Z,rd2jKGQJucE,https://www.youtube.com/watch?v=rd2jKGQJucE
2020-04-13T02:15:11Z,@ivanrivera9290,rd2jKGQJucE,"Muy buen video Prof. Alex, su explicación bien clara como siempre. Sería posible también explicar las Series y transformadas de Fourier, por favor.",2020-04-13T02:15:11Z,rd2jKGQJucE,https://www.youtube.com/watch?v=rd2jKGQJucE
2020-04-13T19:16:03Z,@MatematicasprofeAlex,rd2jKGQJucE,Con gusto agrego ese tema a la lista de videos a grabar.,2020-04-13T19:16:03Z,rd2jKGQJucE,https://www.youtube.com/watch?v=rd2jKGQJucE
2020-04-11T12:22:12Z,@auxiruiz9624,rd2jKGQJucE,Una partícula viaja por el rayo x> 0 con velocidad x '= - x ^ c donde c es una constante real. A) Encuentre todos los valores de c que hacen de x un punto crítico estable. B) Sea c tal que x = 0 es estable. ¿Puede una partícula alcanzar el origen en tiempo finito? ¿Cuánto tiempo tarda una partícula en viajar de x = 1 a x = 0?,2020-04-11T12:22:12Z,rd2jKGQJucE,https://www.youtube.com/watch?v=rd2jKGQJucE
2020-04-10T04:14:57Z,@593ECU,rd2jKGQJucE,"Gracias profe Alex.
 Dios nunca en el colegio les entendí a mis profesores de me hacía algo imposible de aprender apesae que intentaba entender no podía era una llave nose pero desde hace mucho tiempo que veo sus videos simplemente todo se hizo más fácil de lo que pensé y realmente le agradezco mucho porque con ustd entendí mucho las matemáticas que las necesito para la Universidad nose que ubiera pasado si no hubiera un profesor como ustd gracias prof Alex de corazón ❤❤❤❤❤",2020-04-10T04:14:57Z,rd2jKGQJucE,https://www.youtube.com/watch?v=rd2jKGQJucE
2020-04-10T17:21:04Z,@MatematicasprofeAlex,rd2jKGQJucE,Me alegra poder ayudarte con mis videos.,2020-04-10T17:21:04Z,rd2jKGQJucE,https://www.youtube.com/watch?v=rd2jKGQJucE
2020-04-10T04:10:32Z,@593ECU,rd2jKGQJucE,Profe Alex ustd es el mejor por favor nunca deje de hacer sus videos ustd me hace entender lo que ningún profesor lo ha hecho en tantos años no sabe de los apuros que nos saca con sus videos yo le deseo muchos éxito a y bendiciones 😚,2020-04-10T04:10:32Z,rd2jKGQJucE,https://www.youtube.com/watch?v=rd2jKGQJucE
2020-04-10T17:18:22Z,@MatematicasprofeAlex,rd2jKGQJucE,Me alegra poder ayudarte con mis videos. Agradezco tus Bendiciones.,2020-04-10T17:18:22Z,rd2jKGQJucE,https://www.youtube.com/watch?v=rd2jKGQJucE
2020-04-06T03:07:48Z,@gustavoeguez8250,rd2jKGQJucE,PROFE MUY BUENOS SUS VIDEOS GRACIAS A USTED PASE MIS MATERIAS QUE NO PENSE QUE PASARIA...ME GUSTARIA Y AYUDARIA MUCHO SI POR FABOR ENSEÑARA ECONOMETRIA,2020-04-06T03:07:48Z,rd2jKGQJucE,https://www.youtube.com/watch?v=rd2jKGQJucE
2020-04-06T19:45:05Z,@MatematicasprofeAlex,rd2jKGQJucE,Con gusto agrego ese tema a la lista de videos a grabar.,2020-04-06T19:45:05Z,rd2jKGQJucE,https://www.youtube.com/watch?v=rd2jKGQJucE
2020-04-06T22:56:12Z,@gustavoeguez8250,rd2jKGQJucE,@@MatematicasprofeAlex  Muchas gracias profe...es que esa materia es complicada pero con sus vídeos todo se vuelve mas sencillo...y también se que ayudara a muchos...saludos profe,2020-04-06T22:56:12Z,rd2jKGQJucE,https://www.youtube.com/watch?v=rd2jKGQJucE
2020-04-04T12:47:41Z,@santiagomichelena,rd2jKGQJucE,Excelente video profe. Usted será parte de los créditos en mi titulación. Dios lo bendiga por compartir su conocimiento.,2020-04-04T12:47:41Z,rd2jKGQJucE,https://www.youtube.com/watch?v=rd2jKGQJucE
2020-04-04T23:40:23Z,@MatematicasprofeAlex,rd2jKGQJucE,Agradezco tu Bendición.,2020-04-04T23:40:23Z,rd2jKGQJucE,https://www.youtube.com/watch?v=rd2jKGQJucE
2020-04-02T18:57:02Z,@alexandercastilloquintero9113,rd2jKGQJucE,profe tienes correo ?,2020-04-02T18:57:02Z,rd2jKGQJucE,https://www.youtube.com/watch?v=rd2jKGQJucE
2020-04-01T20:15:43Z,@mariamendoza-re5qo,rd2jKGQJucE,"Excelente explicación!! Necesito ayuda ya que estudio en línea, podría enseñarme a resolver algo que me dejaron porfa!",2020-04-01T20:15:43Z,rd2jKGQJucE,https://www.youtube.com/watch?v=rd2jKGQJucE
2020-03-31T14:08:46Z,@manuelluna3034,rd2jKGQJucE,"Que mas profe, que buen videp, muy buen contenido. Podria subir ejercicios de el libro single variable de stewart por favor?.",2020-03-31T14:08:46Z,rd2jKGQJucE,https://www.youtube.com/watch?v=rd2jKGQJucE
2020-03-30T19:44:16Z,@agustinaramos6416,rd2jKGQJucE,Hola profe tenes algún video de como sacar el error relativo y porcentual de una superficie y perímetro de un rectángulo por favor,2020-03-30T19:44:16Z,rd2jKGQJucE,https://www.youtube.com/watch?v=rd2jKGQJucE
2020-03-30T22:28:34Z,@MatematicasprofeAlex,rd2jKGQJucE,En el momento no pero con gusto agrego ese tema a la lista de videos a grabar.,2020-03-30T22:28:34Z,rd2jKGQJucE,https://www.youtube.com/watch?v=rd2jKGQJucE
2020-03-27T03:33:56Z,@aaronpro7238,rd2jKGQJucE,Función*,2020-03-27T03:33:56Z,rd2jKGQJucE,https://www.youtube.com/watch?v=rd2jKGQJucE
2020-03-22T17:00:18Z,@juanitabolanos9712,rd2jKGQJucE,"Hola profee, primero que nada, me encantan sus videos. Segundo, vengo con una pequeña sugerencia :3, podría poner en la descripción del video algún documento con muchos ejercicioos, ya sea que usted lo haga, o que simplemente nos comparta alguna página con ejercicios para practicar más porque sí entiendo, pero siento que me quedaría mucho más claro si practico más y más. Gracias prof, espero lo tome en cuenta :´3",2020-03-22T17:00:18Z,rd2jKGQJucE,https://www.youtube.com/watch?v=rd2jKGQJucE
2020-03-22T17:05:04Z,@juanitabolanos9712,rd2jKGQJucE,"Por ejemplo, con los límites, esa lista de reproducción pues ya la vi toda, pero quiero practicar más jajs",2020-03-22T17:05:04Z,rd2jKGQJucE,https://www.youtube.com/watch?v=rd2jKGQJucE
2020-03-21T00:42:13Z,@PockMelendezOfficial,rd2jKGQJucE,Profe puedo ir al baño?,2020-03-21T00:42:13Z,rd2jKGQJucE,https://www.youtube.com/watch?v=rd2jKGQJucE
2020-03-18T21:32:38Z,@josetoloza4187,rd2jKGQJucE,"Excelentes sus enseñanzas, podría tal vez explicar ejercicios diferenciales Homogéneas de segundo y tercer orden 
2/3 〖 y〗^(´´´)-10/3 y^(´´)+2y^´+6y=0",2020-03-18T21:32:38Z,rd2jKGQJucE,https://www.youtube.com/watch?v=rd2jKGQJucE
2020-03-19T01:44:22Z,@MatematicasprofeAlex,rd2jKGQJucE,Con gusto agrego ese tema a la lista de videos a grabar.,2020-03-19T01:44:22Z,rd2jKGQJucE,https://www.youtube.com/watch?v=rd2jKGQJucE
2020-03-15T01:15:28Z,@alexisabrego6961,rd2jKGQJucE,profe quiero que me explique la derivada parciales,2020-03-15T01:15:28Z,rd2jKGQJucE,https://www.youtube.com/watch?v=rd2jKGQJucE
2020-03-15T20:33:31Z,@MatematicasprofeAlex,rd2jKGQJucE,Con gusto agrego ese tema a la lista de videos a grabar.,2020-03-15T20:33:31Z,rd2jKGQJucE,https://www.youtube.com/watch?v=rd2jKGQJucE
2020-03-15T01:12:40Z,@alexisabrego6961,rd2jKGQJucE,Gracias profe,2020-03-15T01:12:40Z,rd2jKGQJucE,https://www.youtube.com/watch?v=rd2jKGQJucE
2020-03-15T01:12:14Z,@alexisabrego6961,rd2jKGQJucE,Gracias profe,2020-03-15T01:12:14Z,rd2jKGQJucE,https://www.youtube.com/watch?v=rd2jKGQJucE
2020-03-11T03:18:11Z,@danielamtz471,rd2jKGQJucE,El mejor profesor!,2020-03-11T03:18:11Z,rd2jKGQJucE,https://www.youtube.com/watch?v=rd2jKGQJucE
2020-03-05T11:47:00Z,@maritzafernandamezamejia6096,rd2jKGQJucE,para el curso completo?,2020-03-05T11:47:00Z,rd2jKGQJucE,https://www.youtube.com/watch?v=rd2jKGQJucE
2020-03-05T20:30:41Z,@MatematicasprofeAlex,rd2jKGQJucE,Con gusto te invito al curso: https://www.youtube.com/playlist?list=PLeySRPnY35dFSDPi_4Q5R1VCGL_pab26A,2020-03-05T20:30:41Z,rd2jKGQJucE,https://www.youtube.com/watch?v=rd2jKGQJucE
2020-02-29T20:33:51Z,@jesushuayllaniescobar7998,rd2jKGQJucE,Una joya de video👍,2020-02-29T20:33:51Z,rd2jKGQJucE,https://www.youtube.com/watch?v=rd2jKGQJucE
2020-02-26T17:14:58Z,@ramiroconcepcionlozano3041,rd2jKGQJucE,"profe que bendicion es que existan personas como usted , sepa que en cuba muchos hemos aprendido con sus cursos y en nombre mio y de mis compañeros le enviamos un abrazo desde cuba",2020-02-26T17:14:58Z,rd2jKGQJucE,https://www.youtube.com/watch?v=rd2jKGQJucE
2020-02-21T04:16:04Z,@armandodelprado816,rd2jKGQJucE,"Profesor por favor amplie su curso 
Ecuacion de bernoulli usted explica perfecto gracias",2020-02-21T04:16:04Z,rd2jKGQJucE,https://www.youtube.com/watch?v=rd2jKGQJucE
2020-02-21T19:49:11Z,@MatematicasprofeAlex,rd2jKGQJucE,Con gusto agrego ese tema a la lista de videos a grabar.,2020-02-21T19:49:11Z,rd2jKGQJucE,https://www.youtube.com/watch?v=rd2jKGQJucE
2020-02-17T16:05:59Z,@mariadelpilarperezsanchez2521,rd2jKGQJucE,"PROFE tengo una duda en el ejemplo que dio cuando sugirió x*3 como respuesta a la ecu dif de ejemplo , mi duda es si el protocolo para resolver ecuaciones dif es proponer una solucion como uds lo hizo y luego comprobarla o la sugirio por su experiencia y por la rapides de explicar? , si lo hizo por explicar rapido que protocolo deberia usar yo si no tengo experiencia como uds que pasos tengo que seguir para encontrar una respuesta y despues comprobarla , gracias por el video y espero entienda mi duda y si se puede me de una respuesta saludos",2020-02-17T16:05:59Z,rd2jKGQJucE,https://www.youtube.com/watch?v=rd2jKGQJucE
2020-02-06T04:14:42Z,@alejandrocovarrubiashernan6933,rd2jKGQJucE,La neta si le entendí lo que no me enseñaron en la univ lo estoy aprendiendo aqui,2020-02-06T04:14:42Z,rd2jKGQJucE,https://www.youtube.com/watch?v=rd2jKGQJucE
2020-02-05T20:32:15Z,@luzdelcarmenmateosjimenez7070,rd2jKGQJucE,Gracias me sirvió de mucho,2020-02-05T20:32:15Z,rd2jKGQJucE,https://www.youtube.com/watch?v=rd2jKGQJucE
2020-02-05T02:21:23Z,@YorchsDGames,rd2jKGQJucE,"2do semestre tomando materia de 3er ;:´v
Vamos con Todo! xd",2020-02-05T02:21:23Z,rd2jKGQJucE,https://www.youtube.com/watch?v=rd2jKGQJucE
2020-07-21T17:22:23Z,@hybridsun2370,rd2jKGQJucE,F,2020-07-21T17:22:23Z,rd2jKGQJucE,https://www.youtube.com/watch?v=rd2jKGQJucE
2020-02-03T22:58:31Z,@crispindebolivia5539,rd2jKGQJucE,GRACIAS profe Alex!!👍👍,2020-02-03T22:58:31Z,rd2jKGQJucE,https://www.youtube.com/watch?v=rd2jKGQJucE
2020-02-02T16:41:45Z,@pu5345,rd2jKGQJucE,Muchas gracias profesor,2020-02-02T16:41:45Z,rd2jKGQJucE,https://www.youtube.com/watch?v=rd2jKGQJucE
2020-02-02T07:18:13Z,@lordjohan5592,rd2jKGQJucE,"Profe, ¿me permite ir al baño por favor?",2020-02-02T07:18:13Z,rd2jKGQJucE,https://www.youtube.com/watch?v=rd2jKGQJucE
2020-02-01T20:26:19Z,@manvic6680,rd2jKGQJucE,Eres excelente enseñando los temas.,2020-02-01T20:26:19Z,rd2jKGQJucE,https://www.youtube.com/watch?v=rd2jKGQJucE
2020-01-31T04:09:14Z,@lp8413,rd2jKGQJucE,Es lo mismo que calculo diferencial no?,2020-01-31T04:09:14Z,rd2jKGQJucE,https://www.youtube.com/watch?v=rd2jKGQJucE
2020-01-31T17:40:10Z,@MatematicasprofeAlex,rd2jKGQJucE,No es lo mismo.,2020-01-31T17:40:10Z,rd2jKGQJucE,https://www.youtube.com/watch?v=rd2jKGQJucE
2020-01-29T04:55:39Z,@Victor_hdzc,rd2jKGQJucE,"Mi profesor no explica bien como lo hace usted, necesitamos más profes ais",2020-01-29T04:55:39Z,rd2jKGQJucE,https://www.youtube.com/watch?v=rd2jKGQJucE
2020-01-28T11:03:18Z,@nahuelvia6282,rd2jKGQJucE,muchas gracias profe,2020-01-28T11:03:18Z,rd2jKGQJucE,https://www.youtube.com/watch?v=rd2jKGQJucE
2020-01-25T22:05:31Z,@charlyb__,rd2jKGQJucE,"Me llego la hora de ver este curso jaja, gracias profe!",2020-01-25T22:05:31Z,rd2jKGQJucE,https://www.youtube.com/watch?v=rd2jKGQJucE
2020-01-21T17:17:54Z,@gabrielavalenzuela7833,rd2jKGQJucE,Exelente video! Explicas muy bien!,2020-01-21T17:17:54Z,rd2jKGQJucE,https://www.youtube.com/watch?v=rd2jKGQJucE
2020-01-20T00:42:31Z,@jes4346,rd2jKGQJucE,vengo a salvar mi semestre <3,2020-01-20T00:42:31Z,rd2jKGQJucE,https://www.youtube.com/watch?v=rd2jKGQJucE
2020-11-16T04:52:01Z,@deviakur,rd2jKGQJucE,Lo pasaste?,2020-11-16T04:52:01Z,rd2jKGQJucE,https://www.youtube.com/watch?v=rd2jKGQJucE
2020-12-08T08:34:45Z,@laura251,rd2jKGQJucE,X2,2020-12-08T08:34:45Z,rd2jKGQJucE,https://www.youtube.com/watch?v=rd2jKGQJucE
2021-04-03T21:43:09Z,@alemenjivar1930,rd2jKGQJucE,Estoy en las mismas,2021-04-03T21:43:09Z,rd2jKGQJucE,https://www.youtube.com/watch?v=rd2jKGQJucE
2021-04-03T22:41:31Z,@jes4346,rd2jKGQJucE,@@deviakur jajaja sipi  en ese entonces no recuerdo si estaba en primer semestre o en segundo :3 pero ahora aya voy a Quinto :3,2021-04-03T22:41:31Z,rd2jKGQJucE,https://www.youtube.com/watch?v=rd2jKGQJucE
2020-01-09T03:39:49Z,@josehm9388,rd2jKGQJucE,De verdad se nota el empeño y dedicación por enseñar y otorgar sus conocimientos. Soy estudiante de ingeniería electrónica y estoy por llevar un curso de calculo que incluye este tema. Muchas gracias profe Alex :D,2020-01-10T03:59:26Z,rd2jKGQJucE,https://www.youtube.com/watch?v=rd2jKGQJucE
2020-01-04T00:38:47Z,@anabelenhidalgomacias8063,rd2jKGQJucE,Muy buen video!! Gracias infinitamente,2020-01-04T00:38:47Z,rd2jKGQJucE,https://www.youtube.com/watch?v=rd2jKGQJucE
2019-12-21T06:12:20Z,@senorhielo1633,rd2jKGQJucE,¿quien es mas poderoso en términos de poder el profe Alex o Julio profe?,2019-12-21T06:12:20Z,rd2jKGQJucE,https://www.youtube.com/watch?v=rd2jKGQJucE
2019-12-19T22:49:42Z,@abrahamfernandez17,rd2jKGQJucE,"Esta Enseñansa Me Servira Mucho Para U y Gracias Profe!
Es el mejor enseñando Asi dan ganas mas de estudiar!! Exitos profe!!",2019-12-19T22:49:42Z,rd2jKGQJucE,https://www.youtube.com/watch?v=rd2jKGQJucE
2019-12-15T22:44:28Z,@paluski786,rd2jKGQJucE,excelente profesor,2019-12-15T22:44:28Z,rd2jKGQJucE,https://www.youtube.com/watch?v=rd2jKGQJucE
2019-12-12T23:57:24Z,@avbaudiobooks297,rd2jKGQJucE,"complete el curso de ecuaciones diferenciales en la universidad, lo complete mediocremente, mi profesor dejo mucho que desear, comienzo a ver este curso y desde el primer vídeo aprendí muchísimas cosas, me hubiera gustado encontrarlo antes, pero ya estoy de vacaciones, a mi solo me importa aprender no tanto la nota, por eso estoy ""recursando"" esta materia con usted. MUCHÍSIMAS GRACIAS!! me gustaría que en UdeG hubiera mas profesores como usted, se le nota el gusto por otorgar sus conocimientos.",2019-12-12T23:57:24Z,rd2jKGQJucE,https://www.youtube.com/watch?v=rd2jKGQJucE
2020-01-21T02:49:39Z,@JGerardo_GTZ,rd2jKGQJucE,"Con que profesor agendaste, Arebarco? xD",2020-01-21T02:50:14Z,rd2jKGQJucE,https://www.youtube.com/watch?v=rd2jKGQJucE
2020-07-15T13:39:56Z,@ledyboscan1003,rd2jKGQJucE,Muchas gracias,2020-07-15T13:39:56Z,rd2jKGQJucE,https://www.youtube.com/watch?v=rd2jKGQJucE
2020-07-17T00:46:29Z,@facundocampos3500,rd2jKGQJucE,@@thehackermen7449 Qué weón más imbécil...,2020-07-17T00:46:29Z,rd2jKGQJucE,https://www.youtube.com/watch?v=rd2jKGQJucE
2020-07-17T17:03:23Z,@thehackermen7449,rd2jKGQJucE,"Facundo Salvador Campos Rivas jajajajajja, {Bueno crack ve a dormir campeon}",2020-07-17T17:03:23Z,rd2jKGQJucE,https://www.youtube.com/watch?v=rd2jKGQJucE
2020-07-20T20:03:20Z,@facundocampos3500,rd2jKGQJucE,TheHacker Men Ya po saco wea,2020-07-20T20:03:20Z,rd2jKGQJucE,https://www.youtube.com/watch?v=rd2jKGQJucE
2020-09-09T03:58:20Z,@mandingo4597,rd2jKGQJucE,@@thehackermen7449 jajjaajaj,2020-09-09T03:58:20Z,rd2jKGQJucE,https://www.youtube.com/watch?v=rd2jKGQJucE
2020-09-19T06:47:36Z,@katsgaming3346,rd2jKGQJucE,"@@thehackermen7449 ok bro ni yo, hablaria así, no todos tenemos las mismas capacidades o características, la neta que mal que te  Expleses de esa manera, yo también e enseñado a más de uno incluso ingenieros, así que no eres el único, pero no vale que una persona se esté nobleando ante nosotros, y uno se aproveche de esa manera una cosa es el estudio y el otro la educación",2020-09-19T06:47:36Z,rd2jKGQJucE,https://www.youtube.com/watch?v=rd2jKGQJucE
2020-09-28T01:29:12Z,@ramosgranadosroberto216,rd2jKGQJucE,"@@thehackermen7449 seras muy bueno en mate amigo, pero lo que te falta es algo primordial, las herramientas sociales. por tu comentario veo que no cuentas con muchas... verás que en la vida te daras cuenta de tu carencia. de nada sirve ser un genio matematico si no llo puedes comunicar y por ende no lo puedas vender. trabaja en eso muchacho",2020-09-28T01:29:12Z,rd2jKGQJucE,https://www.youtube.com/watch?v=rd2jKGQJucE
2020-10-23T23:12:32Z,@thehackermen7449,rd2jKGQJucE,ramos granados roberto Brother y si también soy bueno hablando campeon?,2020-10-23T23:12:32Z,rd2jKGQJucE,https://www.youtube.com/watch?v=rd2jKGQJucE
2020-10-23T23:13:12Z,@thehackermen7449,rd2jKGQJucE,"ramos granados roberto comprendo brother, pero no soy un topo crack sé manejar lo que me decís",2020-10-23T23:13:12Z,rd2jKGQJucE,https://www.youtube.com/watch?v=rd2jKGQJucE
2020-11-13T02:59:40Z,@nachi3293,rd2jKGQJucE,"Lo que realmente importa en la vida no es ser el más fuerte ni el más inteligente sino el más perseverante, esas son las personas que cambian  a las personas y el mundo. Así que prefiero ser a alguien que le cueste y conoce el valor del esfuerzo, la vida se disfruta mas así. xD",2020-11-13T02:59:40Z,rd2jKGQJucE,https://www.youtube.com/watch?v=rd2jKGQJucE
2020-12-13T13:36:20Z,@kasyx1379,rd2jKGQJucE,@@thehackermen7449 Simon vato yo te creo XDDDD thehackerman jssjsj ya mero uno le cree con el nombre. XDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDD,2020-12-13T13:36:20Z,rd2jKGQJucE,https://www.youtube.com/watch?v=rd2jKGQJucE
2021-01-22T01:20:31Z,@flodarkwer,rd2jKGQJucE,"Que morrito tan arrogante el que se pone a alardear y hacer menos, puedes saber mucho pero no conoces la educación.",2021-01-22T01:20:31Z,rd2jKGQJucE,https://www.youtube.com/watch?v=rd2jKGQJucE
2021-06-02T07:40:09Z,@Naps1234,rd2jKGQJucE,"@@thehackermen7449 Ya pasó 1 año, sigues igual de imbécil? XD",2021-06-02T07:40:09Z,rd2jKGQJucE,https://www.youtube.com/watch?v=rd2jKGQJucE
2021-06-16T13:26:00Z,@alonsovasquezmaulen7182,rd2jKGQJucE,@@Naps1234 alto cringe el hackerman jajjaja q penoso,2021-06-16T13:26:00Z,rd2jKGQJucE,https://www.youtube.com/watch?v=rd2jKGQJucE
2021-07-21T22:21:18Z,@rusook05,rd2jKGQJucE,@@thehackermen7449 14 años y anda en esas nubes. Se lo va a comer la universidad.,2021-07-21T22:21:18Z,rd2jKGQJucE,https://www.youtube.com/watch?v=rd2jKGQJucE
2021-08-10T07:50:20Z,@yovanigonzalez9362,rd2jKGQJucE,"@@thehackermen7449 siéntese señora, apuesto a que en comentarios se desahoga de la falta de atención que tiene en su casa.",2021-08-10T07:50:20Z,rd2jKGQJucE,https://www.youtube.com/watch?v=rd2jKGQJucE
2021-08-20T14:17:32Z,@Fuckashima_Kamakrazee,rd2jKGQJucE,"@@thehackermen7449 en arjentina hay escuelas? Jajaja pensé que todos estaban jodidos, pobre niño iluso",2021-08-20T14:17:32Z,rd2jKGQJucE,https://www.youtube.com/watch?v=rd2jKGQJucE
2021-09-13T02:15:21Z,@osrf8627,rd2jKGQJucE,"@@thehackermen7449 Claro hombre, (en inglés es Man, no Men, cualquier niño de 6 años lo sabe) a los 13 estabas enseñando ecuaciones diferenciales, y que haces ahora, estas en la NASA?? jajjaja",2021-09-13T02:15:21Z,rd2jKGQJucE,https://www.youtube.com/watch?v=rd2jKGQJucE
2021-09-29T18:11:33Z,@jorge-_-luis9995,rd2jKGQJucE,"@@thehackermen7449 en un año se aprende mucho, no solo en conocimiento, sino como persona también.
2 cosas.
1ª sigues teniendo la actitud de un niño por muchos conocimientos que tengas, si es que los tienes claro. Pd: espero que ya no tengas esa actitud jajajajaaj
2ª si sabes ecuaciones diferenciales, ¿qué haces viendo este vídeo?",2021-09-29T18:23:43Z,rd2jKGQJucE,https://www.youtube.com/watch?v=rd2jKGQJucE
2021-10-27T17:44:47Z,@fernandosampalopino1597,rd2jKGQJucE,tristemente el sistema solo se fija en numeritos en papeles y no en el impetu y las ganas de una persona,2021-10-27T17:44:47Z,rd2jKGQJucE,https://www.youtube.com/watch?v=rd2jKGQJucE
2021-11-14T03:08:50Z,@SZeusDinklage,rd2jKGQJucE,Fino señores 👹✌️,2021-11-14T03:08:50Z,rd2jKGQJucE,https://www.youtube.com/watch?v=rd2jKGQJucE
