Comment,VideoId,VideoUrl
Gracias!👏👏,NYE1GhhiF7E,https://www.youtube.com/watch?v=NYE1GhhiF7E
La verdad es que la notación de leibneiz es la mejor,NYE1GhhiF7E,https://www.youtube.com/watch?v=NYE1GhhiF7E
"Bueno, noveno comentario, gracia profe Alex por ayudarme a pasar calculo y ecuaciones",NYE1GhhiF7E,https://www.youtube.com/watch?v=NYE1GhhiF7E
ereѕ él мejor proғeѕor,NYE1GhhiF7E,https://www.youtube.com/watch?v=NYE1GhhiF7E
Llegué un poco tarde pero siempre pendiente,NYE1GhhiF7E,https://www.youtube.com/watch?v=NYE1GhhiF7E
"Ufffff que bien profe, gracias de nuevo, voy a empezar este curso en la U. Saludos desde Cúcuta!",NYE1GhhiF7E,https://www.youtube.com/watch?v=NYE1GhhiF7E
Video muy interesante mi profesora siempre en la compu pone tus videos y aprendemos de ello muchas gracias,NYE1GhhiF7E,https://www.youtube.com/watch?v=NYE1GhhiF7E
una visita 9 likes xd,NYE1GhhiF7E,https://www.youtube.com/watch?v=NYE1GhhiF7E
Llegue temprano :v,NYE1GhhiF7E,https://www.youtube.com/watch?v=NYE1GhhiF7E
sigo siendo primero xd,NYE1GhhiF7E,https://www.youtube.com/watch?v=NYE1GhhiF7E
primero,NYE1GhhiF7E,https://www.youtube.com/watch?v=NYE1GhhiF7E
Graciass,j1nwW8eyD0Q,https://www.youtube.com/watch?v=j1nwW8eyD0Q
Grandeeee gracias,j1nwW8eyD0Q,https://www.youtube.com/watch?v=j1nwW8eyD0Q
Agradecido,j1nwW8eyD0Q,https://www.youtube.com/watch?v=j1nwW8eyD0Q
"Gracias a usted entré a la uni, y aún dentro me sigue ayudando con sus videos, muchas gracias y larga vida al profe Alex 🙏🙏🙏",j1nwW8eyD0Q,https://www.youtube.com/watch?v=j1nwW8eyD0Q
Gracias profe,j1nwW8eyD0Q,https://www.youtube.com/watch?v=j1nwW8eyD0Q
Gracias profe 🔥😎🔥,j1nwW8eyD0Q,https://www.youtube.com/watch?v=j1nwW8eyD0Q
Explixa muy bien gracias prof Alex🎉,j1nwW8eyD0Q,https://www.youtube.com/watch?v=j1nwW8eyD0Q
Cuales son las E.D  exactas  o inexactas?,j1nwW8eyD0Q,https://www.youtube.com/watch?v=j1nwW8eyD0Q
EXCELENTE VIDEO!!,j1nwW8eyD0Q,https://www.youtube.com/watch?v=j1nwW8eyD0Q
Grande profe,j1nwW8eyD0Q,https://www.youtube.com/watch?v=j1nwW8eyD0Q
"disculpe, es lo mismo decir ecuación  lineal o grado 1?",j1nwW8eyD0Q,https://www.youtube.com/watch?v=j1nwW8eyD0Q
Muchas gracias profe. Saludos desde Colombia,j1nwW8eyD0Q,https://www.youtube.com/watch?v=j1nwW8eyD0Q
"Gracias profe Alex, la única forma que tengo para pagarle es:<br><br>* pedirle bendiciones a Dios para usted<br>* dar like y <br>* dejar correr los anuncios.",j1nwW8eyD0Q,https://www.youtube.com/watch?v=j1nwW8eyD0Q
Estoy estudiando ingeniería y estos videos me ayudan mucho. Gracias profe Alex. GOOD VIBES,j1nwW8eyD0Q,https://www.youtube.com/watch?v=j1nwW8eyD0Q
Gracias profe bendiciones.,j1nwW8eyD0Q,https://www.youtube.com/watch?v=j1nwW8eyD0Q
Super agradecida de su canal! estaba en la ultima oportunidad de mi examen y usted me hizo un parote con este vídeo.,j1nwW8eyD0Q,https://www.youtube.com/watch?v=j1nwW8eyD0Q
Gracias!!,j1nwW8eyD0Q,https://www.youtube.com/watch?v=j1nwW8eyD0Q
Que bibliografía utiliza profe Alex?,j1nwW8eyD0Q,https://www.youtube.com/watch?v=j1nwW8eyD0Q
Profe yo lo amo.,j1nwW8eyD0Q,https://www.youtube.com/watch?v=j1nwW8eyD0Q
"en el minuto <a href=""https://www.youtube.com/watch?v=j1nwW8eyD0Q&amp;t=1029"">17:09</a> la y´ esta siendo multiplicada por Sen, ya que Sen(x) donde (x) es un Angulo y no una letra. por tanto esa ecuación diferencial no es lineal por que esta siendo multiplicada por Seno y no por x como plantea el profe o ¿estoy equivocado?",j1nwW8eyD0Q,https://www.youtube.com/watch?v=j1nwW8eyD0Q
Excelente,j1nwW8eyD0Q,https://www.youtube.com/watch?v=j1nwW8eyD0Q
"Siempre busco sus videos porque me ayudan a tener una mejor comprension de los  temas. Muchas gracias. Bendiciones. <a href=""UCkszU2WH9gy1mb0dV-11UJg/JAJ1XpGpJYnW8wTupZu4Cw""></a>👏🤝",j1nwW8eyD0Q,https://www.youtube.com/watch?v=j1nwW8eyD0Q
Muchas gracias❤,j1nwW8eyD0Q,https://www.youtube.com/watch?v=j1nwW8eyD0Q
"buen video, entendi a la perfeccion",j1nwW8eyD0Q,https://www.youtube.com/watch?v=j1nwW8eyD0Q
Mil gracias.<br><br>Saludos desde Colombia,j1nwW8eyD0Q,https://www.youtube.com/watch?v=j1nwW8eyD0Q
"Esto parece Japones, jajajaja no se porque me hizo tanta gracia. muy buen video profe!!!!!!!!",j1nwW8eyD0Q,https://www.youtube.com/watch?v=j1nwW8eyD0Q
Genial explicación!,j1nwW8eyD0Q,https://www.youtube.com/watch?v=j1nwW8eyD0Q
Muchas gracias profe :),j1nwW8eyD0Q,https://www.youtube.com/watch?v=j1nwW8eyD0Q
El mejor de todos.,j1nwW8eyD0Q,https://www.youtube.com/watch?v=j1nwW8eyD0Q
Quedó súper clarooo profe gracias!!!,j1nwW8eyD0Q,https://www.youtube.com/watch?v=j1nwW8eyD0Q
"Gracias maestro, lo kiero",j1nwW8eyD0Q,https://www.youtube.com/watch?v=j1nwW8eyD0Q
Lo que no aprendí en 2 semanas lo aprendí en 20 minutos<br>Muchas gracias nuevo sub 👍,j1nwW8eyD0Q,https://www.youtube.com/watch?v=j1nwW8eyD0Q
"Excelente explicación, muchas gracias",j1nwW8eyD0Q,https://www.youtube.com/watch?v=j1nwW8eyD0Q
"Profe Alex, usted es lo MAXIMO!!! MIL GRACIAS",j1nwW8eyD0Q,https://www.youtube.com/watch?v=j1nwW8eyD0Q
Profe haga un video de sistema de escuaciones No lineales por favor,j1nwW8eyD0Q,https://www.youtube.com/watch?v=j1nwW8eyD0Q
Excelente su explicación y gracias por tomarte un tiempo. Por favor sube más videos.,j1nwW8eyD0Q,https://www.youtube.com/watch?v=j1nwW8eyD0Q
"Profe, por usted le hecho ganas a la universidad, gracias &lt;3",j1nwW8eyD0Q,https://www.youtube.com/watch?v=j1nwW8eyD0Q
señor lo amo gracias.,j1nwW8eyD0Q,https://www.youtube.com/watch?v=j1nwW8eyD0Q
"Profe Alex, desde mas de un año veo sus videos, tenía mas de 2 millones de suscriptores, ahora tiene el doble en tan solo un poco mas de un año, que increíble. Muchas gracias por tanta calidad",j1nwW8eyD0Q,https://www.youtube.com/watch?v=j1nwW8eyD0Q
Te amo :(,j1nwW8eyD0Q,https://www.youtube.com/watch?v=j1nwW8eyD0Q
Ecuaciones diferenciales es lo mismo que Calculo diferencial?🔥✌,j1nwW8eyD0Q,https://www.youtube.com/watch?v=j1nwW8eyD0Q
Esto vale oro,j1nwW8eyD0Q,https://www.youtube.com/watch?v=j1nwW8eyD0Q
"Excelente video, muchas gracias!",j1nwW8eyD0Q,https://www.youtube.com/watch?v=j1nwW8eyD0Q
respeto al maestro,j1nwW8eyD0Q,https://www.youtube.com/watch?v=j1nwW8eyD0Q
El mejor profesor del mundo,j1nwW8eyD0Q,https://www.youtube.com/watch?v=j1nwW8eyD0Q
"Muchas gracias profe, excelente video.",j1nwW8eyD0Q,https://www.youtube.com/watch?v=j1nwW8eyD0Q
excelente,j1nwW8eyD0Q,https://www.youtube.com/watch?v=j1nwW8eyD0Q
"Gracias Profe Alex, me ayuda a salvar el semestre",j1nwW8eyD0Q,https://www.youtube.com/watch?v=j1nwW8eyD0Q
lo minimo que puedo hacer es ver los comerciales completos para poder agradecerle profe jsjsjs gracias,j1nwW8eyD0Q,https://www.youtube.com/watch?v=j1nwW8eyD0Q
¡Muchas Gracias Profesor!,j1nwW8eyD0Q,https://www.youtube.com/watch?v=j1nwW8eyD0Q
"Están geniales tus videos, además de bien editados y explicados se escuchan muy bien :D<br>Gracias por su esfuerzo.",j1nwW8eyD0Q,https://www.youtube.com/watch?v=j1nwW8eyD0Q
"Gracias Profe, para mi usted es el mejor❤❤❤❤❤❤❤ Dios me le de aun mas sabiduria😊❤❤",j1nwW8eyD0Q,https://www.youtube.com/watch?v=j1nwW8eyD0Q
"Muchas muchas gracias, solo aquí pude entender por completo lo que era una E.D lineal",j1nwW8eyD0Q,https://www.youtube.com/watch?v=j1nwW8eyD0Q
"Alabado sea Profe Alex, siempre lo llevaré en mi corazón",j1nwW8eyD0Q,https://www.youtube.com/watch?v=j1nwW8eyD0Q
Hola profe. Ecuaciones diferenciales es lo mismo que calculo diferencial?,j1nwW8eyD0Q,https://www.youtube.com/watch?v=j1nwW8eyD0Q
eres un astro mi rey,j1nwW8eyD0Q,https://www.youtube.com/watch?v=j1nwW8eyD0Q
"Muchísimas gracias por los videos que realiza, siempre me saca de apuros cuando no entiendo un tema simplemente se me olvidad detalles para realizar algún tipo de problema, excelente videos como siempre, un saludo!!",j1nwW8eyD0Q,https://www.youtube.com/watch?v=j1nwW8eyD0Q
Excelente video profe!! gracias,j1nwW8eyD0Q,https://www.youtube.com/watch?v=j1nwW8eyD0Q
"muy buena explicación ,muchas gracias me sirvió mucho",j1nwW8eyD0Q,https://www.youtube.com/watch?v=j1nwW8eyD0Q
Excelente explicación.Muchas gracias!!!!,j1nwW8eyD0Q,https://www.youtube.com/watch?v=j1nwW8eyD0Q
Profe Alex casese conmigo!!! Gracias por siempre ayudarnos lo amo &lt;3,j1nwW8eyD0Q,https://www.youtube.com/watch?v=j1nwW8eyD0Q
Clarísimo el concepto con todos los ejemplos que puso,j1nwW8eyD0Q,https://www.youtube.com/watch?v=j1nwW8eyD0Q
"Resolvió todas mis dudas, gracias",j1nwW8eyD0Q,https://www.youtube.com/watch?v=j1nwW8eyD0Q
gracias!! explicas muy bien! :D,j1nwW8eyD0Q,https://www.youtube.com/watch?v=j1nwW8eyD0Q
Exelente explicación.  Se entiende a la perfeccón Gracias prof Alex,j1nwW8eyD0Q,https://www.youtube.com/watch?v=j1nwW8eyD0Q
YT debería dar la opcion de velocidad x 3 ... :&quot;(,j1nwW8eyD0Q,https://www.youtube.com/watch?v=j1nwW8eyD0Q
"Profe, salvaste mi vida 😙",j1nwW8eyD0Q,https://www.youtube.com/watch?v=j1nwW8eyD0Q
"Estaria bien si abarcara todo el curso de ecuaciones diferenciasles, como transformada de laplace etc.",j1nwW8eyD0Q,https://www.youtube.com/watch?v=j1nwW8eyD0Q
"Ganaste un suscriptor, excelente explicación.",j1nwW8eyD0Q,https://www.youtube.com/watch?v=j1nwW8eyD0Q
Si funciona,j1nwW8eyD0Q,https://www.youtube.com/watch?v=j1nwW8eyD0Q
"Gracias por existir, profe Alex",j1nwW8eyD0Q,https://www.youtube.com/watch?v=j1nwW8eyD0Q
Muy bien explicado ! Gracias !,j1nwW8eyD0Q,https://www.youtube.com/watch?v=j1nwW8eyD0Q
El mejor Profesor... Saludos,j1nwW8eyD0Q,https://www.youtube.com/watch?v=j1nwW8eyD0Q
Graciiias por todo! 💛,j1nwW8eyD0Q,https://www.youtube.com/watch?v=j1nwW8eyD0Q
el profe alex es el mejor,j1nwW8eyD0Q,https://www.youtube.com/watch?v=j1nwW8eyD0Q
"Mi profe hizo lo mismo pero no le entendi nadaa :´v, pero profe Alex, a usted si se le entiendo, buen video",j1nwW8eyD0Q,https://www.youtube.com/watch?v=j1nwW8eyD0Q
Graciaaaaas,j1nwW8eyD0Q,https://www.youtube.com/watch?v=j1nwW8eyD0Q
Explica demasiado bien,j1nwW8eyD0Q,https://www.youtube.com/watch?v=j1nwW8eyD0Q
"Buenas noches profe Alex. Excelente el curso de ecuaciones diferencial. Podria también por favor explicar sobre las ecuaciones diferenciales exactas y no exactas, ecuaciones lineales de primer orden? Le voy a agradecer muchísimo.",j1nwW8eyD0Q,https://www.youtube.com/watch?v=j1nwW8eyD0Q
gracias profe Alex,j1nwW8eyD0Q,https://www.youtube.com/watch?v=j1nwW8eyD0Q
!Excelente vídeo¡,j1nwW8eyD0Q,https://www.youtube.com/watch?v=j1nwW8eyD0Q
"Escuchar su explicación es como escuchar los ángeles cantando y salvandome de la universidad, gracias  por existir  Profe !!",j1nwW8eyD0Q,https://www.youtube.com/watch?v=j1nwW8eyD0Q
"Explicas super bien, profe Alex.",j1nwW8eyD0Q,https://www.youtube.com/watch?v=j1nwW8eyD0Q
Excelente clase profesor...oro puro en conocimiento!!!!,j1nwW8eyD0Q,https://www.youtube.com/watch?v=j1nwW8eyD0Q
"Excelente vídeo, me quedo claro el tema, muchas gracias. Nuevo suscriptor.",j1nwW8eyD0Q,https://www.youtube.com/watch?v=j1nwW8eyD0Q
Excelente.,j1nwW8eyD0Q,https://www.youtube.com/watch?v=j1nwW8eyD0Q
"Muchas gracias, profesor. <br>Me sirvió de mucho su explicación y sus ejemplos!",j1nwW8eyD0Q,https://www.youtube.com/watch?v=j1nwW8eyD0Q
GRACIAS PROFE ALEX!,j1nwW8eyD0Q,https://www.youtube.com/watch?v=j1nwW8eyD0Q
De gran ayuda!!!,j1nwW8eyD0Q,https://www.youtube.com/watch?v=j1nwW8eyD0Q
gracias,j1nwW8eyD0Q,https://www.youtube.com/watch?v=j1nwW8eyD0Q
"siempre daré like, este es un gran canal con un excelente profesor",j1nwW8eyD0Q,https://www.youtube.com/watch?v=j1nwW8eyD0Q
"Gracias profe, estoy adelantando clases de la U y me hizo entender fácil el tema",j1nwW8eyD0Q,https://www.youtube.com/watch?v=j1nwW8eyD0Q
Que man tan crack,j1nwW8eyD0Q,https://www.youtube.com/watch?v=j1nwW8eyD0Q
Maratón de ecuaciones diferenciales?,j1nwW8eyD0Q,https://www.youtube.com/watch?v=j1nwW8eyD0Q
Excelente video 🔝,j1nwW8eyD0Q,https://www.youtube.com/watch?v=j1nwW8eyD0Q
Si mi variable dependiente es &quot;y&quot; y tengo &quot;ylogy&quot; no es lineal?,j1nwW8eyD0Q,https://www.youtube.com/watch?v=j1nwW8eyD0Q
DIOS LO BENDIGA GRANDEMENTE :3,j1nwW8eyD0Q,https://www.youtube.com/watch?v=j1nwW8eyD0Q
Excelente contenido..!!,j1nwW8eyD0Q,https://www.youtube.com/watch?v=j1nwW8eyD0Q
Profe en la que dijo y=10 entonces es lineal??,j1nwW8eyD0Q,https://www.youtube.com/watch?v=j1nwW8eyD0Q
excelente explicación me aclaro muchas dudas,j1nwW8eyD0Q,https://www.youtube.com/watch?v=j1nwW8eyD0Q
"le recomiendo que  incursione en control no lineal, todo lo que es control es hermoso y sirve para hacer ejemplos de muchos temas fundamentales de matemáticas, si quiere material e información puede contactarme.",j1nwW8eyD0Q,https://www.youtube.com/watch?v=j1nwW8eyD0Q
"si todos los profesores fueran como usted, el mundo sería un lugar mejor, pero lamentablemente tenemos basura y más basura en nuestro sistema educativo, buen video.",j1nwW8eyD0Q,https://www.youtube.com/watch?v=j1nwW8eyD0Q
"Gracias Prof, recordando temas de la secu en la uni",j1nwW8eyD0Q,https://www.youtube.com/watch?v=j1nwW8eyD0Q
"Disculpe no entiendo porque en  uno de los ejercicios la ecuacion SI es diferencial lineal por estar afectada por el Seno de x  (Senx) <a href=""https://www.youtube.com/watch?v=j1nwW8eyD0Q&amp;t=1029"">17:09</a> y en el otro de los ejercicios NO es diferencial lineal por estar afectada por la Tangente de x (Tanx) <a href=""https://www.youtube.com/watch?v=j1nwW8eyD0Q&amp;t=945"">15:45</a>",j1nwW8eyD0Q,https://www.youtube.com/watch?v=j1nwW8eyD0Q
Deberia de añadir todos los videos en orden sobre el tema,j1nwW8eyD0Q,https://www.youtube.com/watch?v=j1nwW8eyD0Q
"<a href=""https://www.youtube.com/watch?v=j1nwW8eyD0Q&amp;t=747"">12:27</a> Por dios, pero mira que X tan bonita",j1nwW8eyD0Q,https://www.youtube.com/watch?v=j1nwW8eyD0Q
Muchas gracias &lt;3,j1nwW8eyD0Q,https://www.youtube.com/watch?v=j1nwW8eyD0Q
Lejos los mejores videos-tutoriales de Matemáticas. Gracias y saludos Crack!,j1nwW8eyD0Q,https://www.youtube.com/watch?v=j1nwW8eyD0Q
"excelente vídeo, soy estudiante de universidad y los rápidos conceptos que explica son muy eficientes.",j1nwW8eyD0Q,https://www.youtube.com/watch?v=j1nwW8eyD0Q
Gracias !!!!! me ayudó mucho,j1nwW8eyD0Q,https://www.youtube.com/watch?v=j1nwW8eyD0Q
De verdad que hace galta gente como usted aquí en you tube,j1nwW8eyD0Q,https://www.youtube.com/watch?v=j1nwW8eyD0Q
"Buentras tardes, tengo una pregunta que pasa si en una ecuacion diferencial, se encuentran separadas dy/dx, por ejemplo (x^2y+x^4 cos x)dx-x^3dy=0",j1nwW8eyD0Q,https://www.youtube.com/watch?v=j1nwW8eyD0Q
Wao! Tenía una sola duda y ya la aclare. 🙌❤️Gracias!,j1nwW8eyD0Q,https://www.youtube.com/watch?v=j1nwW8eyD0Q
"No puedo salir de esta duda, pueden ayudarme<br><br>Y’ + AY = SEN^2  X",j1nwW8eyD0Q,https://www.youtube.com/watch?v=j1nwW8eyD0Q
"Gracias Hermano, me sacaste de la oscuridad al fin supe que es una ecuación lineal 👍👍👍",j1nwW8eyD0Q,https://www.youtube.com/watch?v=j1nwW8eyD0Q
"Chévere profe, se va aprendiendo. Un lujo.",j1nwW8eyD0Q,https://www.youtube.com/watch?v=j1nwW8eyD0Q
Profe sos un crack! Me ayudó demasiado enserio!!!!! Aprendí muchísimo con usted.,j1nwW8eyD0Q,https://www.youtube.com/watch?v=j1nwW8eyD0Q
Este profe explica como los dioses,j1nwW8eyD0Q,https://www.youtube.com/watch?v=j1nwW8eyD0Q
Excelente clase me aclaro mis dudas,j1nwW8eyD0Q,https://www.youtube.com/watch?v=j1nwW8eyD0Q
Super chévere que haga ejercicio de las lineales .. el mejor 🤙,j1nwW8eyD0Q,https://www.youtube.com/watch?v=j1nwW8eyD0Q
OJALA TE TUVIERA DE PROFESOR EN MI UNI,j1nwW8eyD0Q,https://www.youtube.com/watch?v=j1nwW8eyD0Q
Y como hago para saber en este tipo de ecuaciones<br>(x+y)dx +2xdy=0,j1nwW8eyD0Q,https://www.youtube.com/watch?v=j1nwW8eyD0Q
"Gracias profe, aquí preparando mi siguiente semestre con sus videos, ya me sirvieron en Integral, ahora espero el mísmo o mejor resultado en Ecuaciones Diferenciales. Dios le bendiga profe y muchas gracias por todo.",j1nwW8eyD0Q,https://www.youtube.com/watch?v=j1nwW8eyD0Q
No manches gracias !!! Le rompes el hocico a Julio Profe 1000 veces.,j1nwW8eyD0Q,https://www.youtube.com/watch?v=j1nwW8eyD0Q
sos un crack,j1nwW8eyD0Q,https://www.youtube.com/watch?v=j1nwW8eyD0Q
Para que sea lineal no tenia que ser de primer orden las variable y sus derivadas? Eso no quiere decir que sea la primera derivada y que la función este elevada a la uno?,j1nwW8eyD0Q,https://www.youtube.com/watch?v=j1nwW8eyD0Q
Eres el mejor explicando saludos desde colombia,j1nwW8eyD0Q,https://www.youtube.com/watch?v=j1nwW8eyD0Q
"OK, me han gstado tus ejemplos. Muy bien",j1nwW8eyD0Q,https://www.youtube.com/watch?v=j1nwW8eyD0Q
"perdona, cuando explicaste lo de variable independiente y dependiente al principio dijiste que en dy/dx la y era la variable independiente y en los ejemplos finales estás diciendo que dt/dx la v. dependiente es la t",j1nwW8eyD0Q,https://www.youtube.com/watch?v=j1nwW8eyD0Q
gracias por los cursos!! saludos!!,j1nwW8eyD0Q,https://www.youtube.com/watch?v=j1nwW8eyD0Q
"Siempre me ayuda a entender los temas que no entiendo en clase, excelentes sus explicaciones<br> muchas gracias!",j1nwW8eyD0Q,https://www.youtube.com/watch?v=j1nwW8eyD0Q
Gracias por las explicaciones tan claras que das.,j1nwW8eyD0Q,https://www.youtube.com/watch?v=j1nwW8eyD0Q
"Min <a href=""https://www.youtube.com/watch?v=j1nwW8eyD0Q&amp;t=259"">4:19</a>..“esto parece japones.  😂😂😂”",j1nwW8eyD0Q,https://www.youtube.com/watch?v=j1nwW8eyD0Q
bien explicado pero no des tantas vueltas para llegar al punto. muchas gracias por el video,j1nwW8eyD0Q,https://www.youtube.com/watch?v=j1nwW8eyD0Q
"Podría explicarme lo que asevera en el mto <a href=""https://www.youtube.com/watch?v=j1nwW8eyD0Q&amp;t=240"">4:00</a> y la segunda condición para obtener una EDO lineal o lo que explica en el mto <a href=""https://www.youtube.com/watch?v=j1nwW8eyD0Q&amp;t=475"">7:55</a> . Me parece que hay una contradicción.<br>Gracias de antemano.",j1nwW8eyD0Q,https://www.youtube.com/watch?v=j1nwW8eyD0Q
Bien explicado!!!,j1nwW8eyD0Q,https://www.youtube.com/watch?v=j1nwW8eyD0Q
"ostras,,,, es qeu enseñas de put... madre.. genial",j1nwW8eyD0Q,https://www.youtube.com/watch?v=j1nwW8eyD0Q
"Muy, pero muy bien explicado, felicitaciones, nuevo sub",j1nwW8eyD0Q,https://www.youtube.com/watch?v=j1nwW8eyD0Q
Gran trabajo profesor,j1nwW8eyD0Q,https://www.youtube.com/watch?v=j1nwW8eyD0Q
Excelente el curso. De que libro puedo sacar mas ejercicios para resolverlos. Gracias,j1nwW8eyD0Q,https://www.youtube.com/watch?v=j1nwW8eyD0Q
:3,j1nwW8eyD0Q,https://www.youtube.com/watch?v=j1nwW8eyD0Q
profe cuando podremos ver el curso completo,j1nwW8eyD0Q,https://www.youtube.com/watch?v=j1nwW8eyD0Q
profe alex muestranos como hacer ecuaciones exactas y no exactas,j1nwW8eyD0Q,https://www.youtube.com/watch?v=j1nwW8eyD0Q
hello,j1nwW8eyD0Q,https://www.youtube.com/watch?v=j1nwW8eyD0Q
Gracias a usted he aprendido muchas cosas,j1nwW8eyD0Q,https://www.youtube.com/watch?v=j1nwW8eyD0Q
"Hola, me podrían ayudar con este problema? <br>Un hijo tiene 5 años y su padre 25 años y su madre 25 años , ahora su edad equivale a 1/5 de cada uno de ellos. ¿Cuántos años han de pasar para que la edad del hijo sea 1/2 de la suma de la edades de ambos padres?",j1nwW8eyD0Q,https://www.youtube.com/watch?v=j1nwW8eyD0Q
Muy buenos videos<br>Por sus videos he sacado buenas notas<br>Dios lo bendiga de gran manera,j1nwW8eyD0Q,https://www.youtube.com/watch?v=j1nwW8eyD0Q
Mi amigo el Paul no entendio,j1nwW8eyD0Q,https://www.youtube.com/watch?v=j1nwW8eyD0Q
Me conbendria bien un curso de calculo vectorial,j1nwW8eyD0Q,https://www.youtube.com/watch?v=j1nwW8eyD0Q
Por que yo ya pase esa materia de ECUACIONES DIFERENCIALES Y TUS VIDEOS DE CALCULO ME SIRVIERON DE MUCHO MUCHAS GRACIAS PROFE ALEX DIOS LO RECOMPENSE CON LA LABOR QUE HACE,j1nwW8eyD0Q,https://www.youtube.com/watch?v=j1nwW8eyD0Q
Podrías aniciar un curso de calculo vectorial,j1nwW8eyD0Q,https://www.youtube.com/watch?v=j1nwW8eyD0Q
Profe puede enseñar a hacer adición y sustracción en q,j1nwW8eyD0Q,https://www.youtube.com/watch?v=j1nwW8eyD0Q
Buen video..  se llegó a entender <br>Muchas gracias profe 😉,j1nwW8eyD0Q,https://www.youtube.com/watch?v=j1nwW8eyD0Q
"Profe realice el tema ecuaciones irracionales, necesito su ayuda.. :(",j1nwW8eyD0Q,https://www.youtube.com/watch?v=j1nwW8eyD0Q
gracias,j1nwW8eyD0Q,https://www.youtube.com/watch?v=j1nwW8eyD0Q
Sigue subiendo más vídeos del curso de Ecuaciones diferenciales. Gracias.,j1nwW8eyD0Q,https://www.youtube.com/watch?v=j1nwW8eyD0Q
GRACIAS PROFE POR TODAS SUS AYUDAS,j1nwW8eyD0Q,https://www.youtube.com/watch?v=j1nwW8eyD0Q
"Buenas tardes para todos desde Monterrey NL México, acabo de empezar la prepa, tengo 56 años y claro ya nada es igual, y estoy empezando de nuevo y me cuesta un poco entender, pero nos recomendaron con el profe Alex y está muy bien 😍👍, me gustaría ver de tipo de factorización y factorizar con polinomios 😉el paso a paso. Saludos cordiales",j1nwW8eyD0Q,https://www.youtube.com/watch?v=j1nwW8eyD0Q
"Que buen video , me encanta tu canal! , Me ayudaste mucho a subir la nota :D y a entender mejor ❤ , GRACIASS!",j1nwW8eyD0Q,https://www.youtube.com/watch?v=j1nwW8eyD0Q
"Hola hola Profe, me gustan tus videos",j1nwW8eyD0Q,https://www.youtube.com/watch?v=j1nwW8eyD0Q
:D,j1nwW8eyD0Q,https://www.youtube.com/watch?v=j1nwW8eyD0Q
hola profe,j1nwW8eyD0Q,https://www.youtube.com/watch?v=j1nwW8eyD0Q
Lo mejor,j1nwW8eyD0Q,https://www.youtube.com/watch?v=j1nwW8eyD0Q
Es excelente la explicación 🖐️,j1nwW8eyD0Q,https://www.youtube.com/watch?v=j1nwW8eyD0Q
Te amo!!,2S1XmMzFUe0,https://www.youtube.com/watch?v=2S1XmMzFUe0
Excelente profesor. Muy buenos todos sus videos.,2S1XmMzFUe0,https://www.youtube.com/watch?v=2S1XmMzFUe0
"gracias por el video bro, este semestre tengo un profesor muy exigente, pero creo que puedo hacerlo con este material de apoyo 💪💪💪💪",2S1XmMzFUe0,https://www.youtube.com/watch?v=2S1XmMzFUe0
very good teacher,2S1XmMzFUe0,https://www.youtube.com/watch?v=2S1XmMzFUe0
"GRACIAS PROFE ALEX.<br><a href=""UCkszU2WH9gy1mb0dV-11UJg/dv90XtfhAurw8gTgzar4DA""></a>",2S1XmMzFUe0,https://www.youtube.com/watch?v=2S1XmMzFUe0
"buen video, gracias profe",2S1XmMzFUe0,https://www.youtube.com/watch?v=2S1XmMzFUe0
Sus videos son lo mejor!,2S1XmMzFUe0,https://www.youtube.com/watch?v=2S1XmMzFUe0
Gracias!,2S1XmMzFUe0,https://www.youtube.com/watch?v=2S1XmMzFUe0
Muy buen video la verdad. Gracias.,2S1XmMzFUe0,https://www.youtube.com/watch?v=2S1XmMzFUe0
El profe mas clarito explicando...muy bien!!!,2S1XmMzFUe0,https://www.youtube.com/watch?v=2S1XmMzFUe0
Veo tus vídeos desde que estoy en la prepa y aún en la universidad salvas mi vida. Muchas gracias profe😭,2S1XmMzFUe0,https://www.youtube.com/watch?v=2S1XmMzFUe0
El mejor profe. Dios me lo siga bendiciendo!,2S1XmMzFUe0,https://www.youtube.com/watch?v=2S1XmMzFUe0
Disculpe el grado y el orden son los mismo.... Por que a la final lo hace ud así en este vídeo ... O alguien q me explique,2S1XmMzFUe0,https://www.youtube.com/watch?v=2S1XmMzFUe0
Profe.. gracias por sus videos... Son muy buenos... Espero que nunca deje de enseñar ... Saludos..🥺❤️,2S1XmMzFUe0,https://www.youtube.com/watch?v=2S1XmMzFUe0
Muy bien!,2S1XmMzFUe0,https://www.youtube.com/watch?v=2S1XmMzFUe0
"gracias profesor, desde primer ciclo me ayudado mucho, voy en 3ro, cuidese mucho y siga haciendo buen contenido ¡¡¡muchas gracias!!!",2S1XmMzFUe0,https://www.youtube.com/watch?v=2S1XmMzFUe0
muy buenos videos y  muy entendibles.,2S1XmMzFUe0,https://www.youtube.com/watch?v=2S1XmMzFUe0
"LE ENTENDI TODO, SUPER BIEN",2S1XmMzFUe0,https://www.youtube.com/watch?v=2S1XmMzFUe0
Profe que bien gracias,2S1XmMzFUe0,https://www.youtube.com/watch?v=2S1XmMzFUe0
"Crack, maestro, el elegido...",2S1XmMzFUe0,https://www.youtube.com/watch?v=2S1XmMzFUe0
Profe puedo ir al baño?,2S1XmMzFUe0,https://www.youtube.com/watch?v=2S1XmMzFUe0
